City,Date,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,AQI,AQI_Bucket,Year,Month,City_encoded,PM25_roll3,PM10_roll3,AQI_lag1,AQI_roll3,DayOfWeek
Bengaluru,2015-08-30,17.27,70.46,1.37,5.53,3.77,2.76,0.73,12.65,121.0,Moderate,2015,8,0,18.93,70.46,174.0,119.33333333333333,6
Bengaluru,2015-08-31,23.42,70.46,2.6,6.47,5.25,5.77,1.24,17.22,92.0,Satisfactory,2015,8,0,20.416666666666668,70.46,121.0,129.0,0
Bengaluru,2015-09-01,24.9,70.46,2.58,7.25,5.57,5.26,1.67,13.62,81.0,Satisfactory,2015,9,0,21.863333333333333,70.46,92.0,98.0,1
Bengaluru,2015-09-02,23.54,70.46,1.75,9.49,6.09,1.19,2.18,11.57,43.0,Good,2015,9,0,23.953333333333333,70.46,81.0,72.0,2
Bengaluru,2015-09-03,24.49,70.46,2.5,12.59,8.41,1.42,2.49,14.5,52.0,Satisfactory,2015,9,0,24.31,70.46,43.0,58.666666666666664,3
Bengaluru,2015-09-04,26.16,70.46,3.72,15.89,10.97,1.76,2.12,10.98,72.0,Satisfactory,2015,9,0,24.73,70.46,52.0,55.666666666666664,4
Bengaluru,2015-09-05,27.38,70.46,6.79,17.6,14.32,1.47,2.63,38.49,73.0,Satisfactory,2015,9,0,26.01,70.46,72.0,65.66666666666667,5
Bengaluru,2015-09-06,18.38,70.46,2.41,11.7,7.72,22.81,1.35,38.49,208.0,Poor,2015,9,0,23.973333333333333,70.46,73.0,117.66666666666667,6
Bengaluru,2015-09-07,16.34,70.46,4.12,12.0,9.25,9.83,3.08,21.21,179.0,Moderate,2015,9,0,20.7,70.46,208.0,153.33333333333334,0
Bengaluru,2015-09-08,22.47,70.46,6.9,10.95,10.3,1.78,5.6,12.62,93.0,Satisfactory,2015,9,0,19.063333333333333,70.46,179.0,160.0,1
Bengaluru,2015-09-09,29.6,70.46,6.75,11.14,10.91,13.22,7.0,5.34,60.0,Satisfactory,2015,9,0,22.80333333333333,70.46,93.0,110.66666666666667,2
Bengaluru,2015-09-10,15.21,70.46,6.53,12.29,11.26,1.2,3.26,5.01,65.0,Satisfactory,2015,9,0,22.426666666666666,70.46,60.0,72.66666666666667,3
Bengaluru,2015-09-11,18.09,70.46,5.32,13.42,10.92,3.19,2.85,5.48,60.0,Satisfactory,2015,9,0,20.966666666666665,70.46,65.0,61.666666666666664,4
Bengaluru,2015-09-12,16.68,70.46,4.77,13.1,10.22,22.32,2.42,17.12,167.0,Moderate,2015,9,0,16.66,70.46,60.0,97.33333333333333,5
Bengaluru,2015-09-13,12.24,70.46,2.59,11.85,7.95,19.24,2.08,13.22,141.0,Moderate,2015,9,0,15.67,70.46,167.0,122.66666666666667,6
Bengaluru,2015-09-14,14.99,70.46,5.5,12.44,10.43,18.85,2.19,12.68,175.0,Moderate,2015,9,0,14.636666666666665,70.46,141.0,161.0,0
Bengaluru,2015-09-15,11.75,70.46,3.39,11.66,8.49,1.06,2.54,5.72,41.0,Good,2015,9,0,12.993333333333334,70.46,175.0,119.0,1
Bengaluru,2015-09-16,11.47,70.46,3.26,12.06,8.6,18.66,2.26,14.33,81.0,Satisfactory,2015,9,0,12.736666666666666,70.46,41.0,99.0,2
Bengaluru,2015-09-17,10.93,70.46,2.64,9.78,6.94,1.7,1.92,10.45,52.0,Satisfactory,2015,9,0,11.383333333333333,70.46,81.0,58.0,3
Bengaluru,2015-09-18,13.18,70.46,2.99,8.71,7.78,1.01,2.34,21.33,31.0,Good,2015,9,0,11.86,70.46,52.0,54.666666666666664,4
Bengaluru,2015-09-19,13.47,70.46,3.25,8.98,8.24,8.24,2.85,10.94,144.0,Moderate,2015,9,0,12.526666666666666,70.46,31.0,75.66666666666667,5
Bengaluru,2015-09-20,7.32,70.46,3.3,9.42,8.69,1.27,1.74,11.51,64.0,Satisfactory,2015,9,0,11.323333333333332,70.46,144.0,79.66666666666667,6
Bengaluru,2015-09-21,16.51,70.46,3.86,15.32,12.75,2.15,3.01,15.34,51.0,Satisfactory,2015,9,0,12.433333333333335,70.46,64.0,86.33333333333333,0
Bengaluru,2015-09-22,28.38,70.46,6.09,22.83,18.49,2.21,2.97,20.63,82.0,Satisfactory,2015,9,0,17.403333333333332,70.46,51.0,65.66666666666667,1
Bengaluru,2015-09-23,27.74,70.46,3.53,27.93,19.01,2.13,2.32,21.96,85.0,Satisfactory,2015,9,0,24.209999999999997,70.46,82.0,72.66666666666667,2
Bengaluru,2015-09-24,29.1,70.46,3.31,22.47,15.65,2.39,2.37,16.37,89.0,Satisfactory,2015,9,0,28.406666666666666,70.46,85.0,85.33333333333333,3
Bengaluru,2015-09-25,17.48,70.46,3.62,21.03,13.71,3.05,2.47,49.22,139.0,Moderate,2015,9,0,24.77333333333333,70.46,89.0,104.33333333333333,4
Bengaluru,2015-09-26,14.95,70.46,1.98,17.22,10.16,2.68,1.46,9.51,157.0,Moderate,2015,9,0,20.51,70.46,139.0,128.33333333333334,5
Bengaluru,2015-09-27,27.29,70.46,10.46,20.53,18.34,2.26,1.7,12.01,155.0,Moderate,2015,9,0,19.906666666666666,70.46,157.0,150.33333333333334,6
Bengaluru,2015-09-28,19.98,70.46,21.66,30.35,31.94,2.0,1.69,18.48,94.0,Satisfactory,2015,9,0,20.74,70.46,155.0,135.33333333333334,0
Bengaluru,2015-09-29,31.36,70.46,5.95,33.02,21.34,2.09,1.72,20.18,100.0,Satisfactory,2015,9,0,26.209999999999997,70.46,94.0,116.33333333333333,1
Bengaluru,2015-09-30,35.5,70.46,6.74,31.34,21.07,2.71,1.3,14.05,117.0,Moderate,2015,9,0,28.94666666666667,70.46,100.0,103.66666666666667,2
Bengaluru,2015-10-01,26.25,70.46,4.82,30.71,19.52,1.95,1.45,12.61,136.0,Moderate,2015,10,0,31.036666666666665,70.46,117.0,117.66666666666667,3
Bengaluru,2015-10-02,22.3,70.46,3.85,26.84,17.13,1.82,4.18,12.61,96.0,Satisfactory,2015,10,0,28.016666666666666,70.46,136.0,116.33333333333333,4
Bengaluru,2015-10-03,13.97,70.46,2.64,19.24,11.96,1.67,1.6,18.98,101.0,Moderate,2015,10,0,20.84,70.46,96.0,111.0,5
Bengaluru,2015-10-04,9.63,70.46,3.75,16.51,11.21,2.21,1.37,12.67,128.0,Moderate,2015,10,0,15.300000000000002,70.46,101.0,108.33333333333333,6
Bengaluru,2015-10-05,28.7,70.46,6.17,23.13,16.54,1.96,2.64,10.81,92.0,Satisfactory,2015,10,0,17.433333333333334,70.46,128.0,107.0,0
Bengaluru,2015-10-06,35.04,70.46,6.66,19.67,15.11,1.7,4.52,15.74,98.0,Satisfactory,2015,10,0,24.456666666666667,70.46,92.0,106.0,1
Bengaluru,2015-10-07,15.82,70.46,3.63,19.92,12.95,1.63,5.29,11.29,102.0,Moderate,2015,10,0,26.52,70.46,98.0,97.33333333333333,2
Bengaluru,2015-10-08,12.14,70.46,5.05,19.19,13.76,1.21,8.55,12.96,69.0,Satisfactory,2015,10,0,21.0,70.46,102.0,89.66666666666667,3
Bengaluru,2015-10-09,14.44,70.46,5.96,20.31,15.2,1.54,7.68,14.01,54.0,Satisfactory,2015,10,0,14.133333333333335,70.46,69.0,75.0,4
Bengaluru,2015-10-10,12.01,70.46,6.16,21.36,15.75,2.66,7.04,10.22,101.0,Moderate,2015,10,0,12.863333333333335,70.46,54.0,74.66666666666667,5
Bengaluru,2015-10-11,10.02,70.46,4.91,19.3,13.76,3.38,2.26,9.49,110.0,Moderate,2015,10,0,12.156666666666668,70.46,101.0,88.33333333333333,6
Bengaluru,2015-10-12,17.14,70.46,7.37,27.34,19.63,1.72,2.61,8.84,54.0,Satisfactory,2015,10,0,13.05666666666667,70.46,110.0,88.33333333333333,0
Bengaluru,2015-10-13,25.65,70.46,10.14,38.97,27.72,1.62,2.54,9.81,77.0,Satisfactory,2015,10,0,17.603333333333335,70.46,54.0,80.33333333333333,1
Bengaluru,2015-10-14,31.78,70.46,11.48,58.6,38.5,2.5,2.57,11.44,144.0,Moderate,2015,10,0,24.85666666666667,70.46,77.0,91.66666666666667,2
Bengaluru,2015-10-15,46.63,70.46,7.75,71.63,43.26,1.47,3.74,11.97,90.0,Satisfactory,2015,10,0,34.686666666666675,70.46,144.0,103.66666666666667,3
Bengaluru,2015-10-16,49.23,70.46,13.62,51.64,35.97,2.12,3.23,11.33,98.0,Satisfactory,2015,10,0,42.546666666666674,70.46,90.0,110.66666666666667,4
Bengaluru,2015-10-17,40.76,70.46,5.27,33.93,21.32,6.11,2.15,13.38,173.0,Moderate,2015,10,0,45.54,70.46,98.0,120.33333333333333,5
Bengaluru,2015-10-18,31.18,70.46,6.97,37.25,21.57,3.03,2.36,8.33,140.0,Moderate,2015,10,0,40.39000000000001,70.46,173.0,137.0,6
Bengaluru,2015-10-19,42.02,70.46,8.97,27.41,19.27,1.5,2.71,6.43,76.0,Satisfactory,2015,10,0,37.98666666666667,70.46,140.0,129.66666666666666,0
Bengaluru,2015-10-20,43.32,70.46,4.93,22.4,19.72,3.91,3.1,13.06,164.0,Moderate,2015,10,0,38.84,70.46,76.0,126.66666666666667,1
Bengaluru,2015-10-21,42.64,70.46,2.42,21.57,19.75,1.14,2.14,14.4,88.0,Satisfactory,2015,10,0,42.660000000000004,70.46,164.0,109.33333333333333,2
Bengaluru,2015-10-22,55.94,70.46,1.96,24.25,21.45,1.31,2.76,33.92,97.0,Satisfactory,2015,10,0,47.300000000000004,70.46,88.0,116.33333333333333,3
Bengaluru,2015-10-23,51.0,70.46,3.37,28.3,26.07,1.12,2.37,42.29,110.0,Moderate,2015,10,0,49.86000000000001,70.46,97.0,98.33333333333333,4
Bengaluru,2015-10-24,45.13,70.46,1.73,26.15,22.27,1.06,2.4,41.37,89.0,Satisfactory,2015,10,0,50.69,70.46,110.0,98.66666666666667,5
Bengaluru,2015-10-25,38.26,70.46,1.74,20.74,17.48,1.06,2.05,43.11,81.0,Satisfactory,2015,10,0,44.796666666666674,70.46,89.0,93.33333333333333,6
Bengaluru,2015-10-26,47.1,70.46,3.11,26.73,23.93,1.19,2.27,32.67,74.0,Satisfactory,2015,10,0,43.49666666666667,70.46,81.0,81.33333333333333,0
Bengaluru,2015-10-27,42.92,70.46,3.55,32.0,27.82,8.22,3.72,32.4,157.0,Moderate,2015,10,0,42.76000000000001,70.46,74.0,104.0,1
Bengaluru,2015-10-28,36.44,70.46,4.58,24.21,24.3,1.18,1.53,26.35,95.0,Satisfactory,2015,10,0,42.15333333333334,70.46,157.0,108.66666666666667,2
Bengaluru,2015-10-29,29.17,70.46,6.15,22.68,22.27,1.15,1.37,15.59,70.0,Satisfactory,2015,10,0,36.17666666666667,70.46,95.0,107.33333333333333,3
Bengaluru,2015-10-30,31.78,70.46,3.59,15.26,14.53,3.63,1.55,17.27,110.0,Moderate,2015,10,0,32.46333333333334,70.46,70.0,91.66666666666667,4
Bengaluru,2015-10-31,25.77,70.46,1.83,23.3,16.35,2.63,3.37,14.45,191.0,Moderate,2015,10,0,28.90666666666667,70.46,110.0,123.66666666666667,5
Bengaluru,2015-11-01,29.89,70.46,2.14,15.14,9.02,1.13,2.62,11.56,49.0,Good,2015,11,0,29.146666666666672,70.46,191.0,116.66666666666667,6
Bengaluru,2015-11-02,28.56,70.46,6.9,18.2,14.16,1.36,2.51,12.65,54.0,Satisfactory,2015,11,0,28.073333333333338,70.46,49.0,98.0,0
Bengaluru,2015-11-03,31.05,70.46,8.92,20.58,16.89,1.34,2.79,11.62,58.0,Satisfactory,2015,11,0,29.83333333333334,70.46,54.0,53.666666666666664,1
Bengaluru,2015-11-04,43.1,70.46,4.09,12.07,8.88,3.56,2.44,19.13,65.0,Satisfactory,2015,11,0,34.23666666666667,70.46,58.0,59.0,2
Bengaluru,2015-11-05,30.36,70.46,8.04,17.33,14.75,1.24,2.74,10.93,70.0,Satisfactory,2015,11,0,34.83666666666667,70.46,65.0,64.33333333333333,3
Bengaluru,2015-11-06,37.22,70.46,3.66,13.89,9.7,1.21,2.01,8.07,67.0,Satisfactory,2015,11,0,36.89333333333334,70.46,70.0,67.33333333333333,4
Bengaluru,2015-11-07,31.44,70.46,3.03,15.85,10.27,1.22,1.94,17.98,60.0,Satisfactory,2015,11,0,33.00666666666667,70.46,67.0,65.66666666666667,5
Bengaluru,2015-11-08,31.4,70.46,1.92,15.33,8.96,1.22,1.77,23.72,56.0,Satisfactory,2015,11,0,33.35333333333334,70.46,60.0,61.0,6
Bengaluru,2015-11-09,34.92,70.46,0.87,10.21,5.52,1.22,1.72,32.86,59.0,Satisfactory,2015,11,0,32.58666666666667,70.46,56.0,58.333333333333336,0
Bengaluru,2015-11-10,12.63,43.64,1.46,6.81,4.75,1.48,2.05,41.66,51.0,Satisfactory,2015,11,0,26.316666666666674,61.52,59.0,55.333333333333336,1
Bengaluru,2015-11-11,48.94,43.64,3.47,8.59,6.93,1.07,2.62,23.3,49.0,Good,2015,11,0,32.163333333333334,52.580000000000005,51.0,53.0,2
Bengaluru,2015-11-12,63.69,43.64,5.05,8.2,7.38,1.82,2.27,18.98,146.0,Moderate,2015,11,0,41.75333333333334,43.64,49.0,82.0,3
Bengaluru,2015-11-13,28.22,153.3,5.8,21.5,21.78,2.09,2.69,34.32,61.0,Satisfactory,2015,11,0,46.95000000000001,80.19333333333334,146.0,85.33333333333333,4
Bengaluru,2015-11-14,42.42,156.84,7.25,29.94,31.78,1.56,2.23,31.35,130.0,Moderate,2015,11,0,44.77666666666667,117.92666666666669,61.0,112.33333333333333,5
Bengaluru,2015-11-15,42.23,59.94,2.83,18.86,16.26,1.64,2.16,34.8,99.0,Satisfactory,2015,11,0,37.62333333333334,123.36000000000001,130.0,96.66666666666667,6
Bengaluru,2015-11-16,16.03,16.77,3.81,18.34,18.74,1.61,2.31,35.48,91.0,Satisfactory,2015,11,0,33.56,77.85000000000001,99.0,106.66666666666667,0
Bengaluru,2015-11-17,16.03,8.22,4.89,16.2,20.54,1.6,2.49,35.48,116.0,Moderate,2015,11,0,24.76333333333334,28.310000000000006,91.0,102.0,1
Bengaluru,2015-11-18,19.32,16.42,4.57,15.47,18.77,1.99,2.75,35.48,126.0,Moderate,2015,11,0,17.126666666666672,13.803333333333343,116.0,111.0,2
Bengaluru,2015-11-19,21.99,39.86,7.08,16.44,19.51,1.73,2.95,9.98,103.0,Moderate,2015,11,0,19.11333333333334,21.50000000000001,126.0,115.0,3
Bengaluru,2015-11-20,13.89,31.44,6.84,12.14,15.35,1.72,2.5,4.56,74.0,Satisfactory,2015,11,0,18.400000000000006,29.24000000000001,103.0,101.0,4
Bengaluru,2015-11-21,16.06,24.35,4.57,13.13,16.2,0.94,3.12,4.56,66.0,Satisfactory,2015,11,0,17.313333333333336,31.883333333333344,74.0,81.0,5
Bengaluru,2015-11-22,16.97,15.69,3.07,10.57,12.6,0.83,2.6,4.56,61.0,Satisfactory,2015,11,0,15.640000000000006,23.82666666666668,66.0,67.0,6
Bengaluru,2015-11-23,19.66,36.84,6.47,16.37,20.87,1.35,2.83,4.09,75.0,Satisfactory,2015,11,0,17.563333333333336,25.62666666666668,61.0,67.33333333333333,0
Bengaluru,2015-11-24,20.35,33.97,7.76,20.64,24.75,1.36,2.59,7.77,85.0,Satisfactory,2015,11,0,18.993333333333336,28.833333333333343,75.0,73.66666666666667,1
Bengaluru,2015-11-25,34.39,36.29,8.38,28.8,32.28,2.48,3.76,14.63,141.0,Moderate,2015,11,0,24.800000000000008,35.70000000000001,85.0,100.33333333333333,2
Bengaluru,2015-11-26,43.91,43.65,11.74,29.33,32.78,1.52,3.44,14.8,90.0,Satisfactory,2015,11,0,32.88333333333333,37.970000000000006,141.0,105.33333333333333,3
Bengaluru,2015-11-27,44.14,112.78,7.05,26.64,27.06,2.18,4.3,25.57,126.0,Moderate,2015,11,0,40.81333333333334,64.24000000000001,90.0,119.0,4
Bengaluru,2015-11-28,44.94,114.34,8.47,28.1,29.37,2.3,4.7,29.1,147.0,Moderate,2015,11,0,44.330000000000005,90.25666666666667,126.0,121.0,5
Bengaluru,2015-11-29,29.35,75.79,5.72,21.21,21.4,1.55,4.55,29.03,87.0,Satisfactory,2015,11,0,39.47666666666667,100.97000000000001,147.0,120.0,6
Bengaluru,2015-11-30,15.34,53.7,8.46,22.22,24.6,1.13,4.45,8.84,56.0,Satisfactory,2015,11,0,29.876666666666676,81.27666666666669,87.0,96.66666666666667,0
Bengaluru,2015-12-01,14.18,55.71,12.9,25.86,27.06,1.63,5.14,9.89,88.0,Satisfactory,2015,12,0,19.62333333333334,61.73333333333335,56.0,77.0,1
Bengaluru,2015-12-02,13.36,33.82,8.24,24.04,17.46,1.7,11.07,8.15,67.0,Satisfactory,2015,12,0,14.293333333333337,47.74333333333334,88.0,70.33333333333333,2
Bengaluru,2015-12-03,19.86,72.72,11.73,33.56,26.85,1.47,8.32,9.51,74.0,Satisfactory,2015,12,0,15.800000000000004,54.08333333333334,67.0,76.33333333333333,3
Bengaluru,2015-12-04,28.35,102.15,13.06,32.95,24.78,2.03,6.08,21.38,105.0,Moderate,2015,12,0,20.523333333333337,69.56333333333335,74.0,82.0,4
Bengaluru,2015-12-05,25.04,89.26,9.79,33.02,22.96,1.72,5.43,26.44,103.0,Moderate,2015,12,0,24.41666666666667,88.04333333333335,105.0,94.0,5
Bengaluru,2015-12-06,29.12,89.26,2.8,25.17,13.66,1.72,3.1,43.98,54.0,Satisfactory,2015,12,0,27.50333333333334,93.55666666666669,103.0,87.33333333333333,6
Bengaluru,2015-12-07,41.16,85.25,10.04,34.42,23.91,1.88,5.24,27.26,65.0,Satisfactory,2015,12,0,31.77333333333334,87.92333333333335,54.0,74.0,0
Bengaluru,2015-12-08,46.33,82.86,17.24,44.41,34.36,1.81,5.81,19.1,102.0,Moderate,2015,12,0,38.870000000000005,85.79000000000002,65.0,73.66666666666667,1
Bengaluru,2015-12-09,48.01,78.58,16.65,39.78,31.61,1.84,4.86,6.32,94.0,Satisfactory,2015,12,0,45.166666666666664,82.23,102.0,87.0,2
Bengaluru,2015-12-10,35.48,58.04,25.04,35.58,35.53,1.92,5.27,3.36,86.0,Satisfactory,2015,12,0,43.27333333333334,73.16000000000001,94.0,94.0,3
Bengaluru,2015-12-11,32.95,79.07,23.41,41.05,36.25,2.07,5.94,2.3,89.0,Satisfactory,2015,12,0,38.81333333333334,71.89666666666666,86.0,89.66666666666667,4
Bengaluru,2015-12-12,50.19,73.43,18.73,57.62,31.41,1.78,5.34,2.33,99.0,Satisfactory,2015,12,0,39.54000000000001,70.18,89.0,91.33333333333333,5
Bengaluru,2015-12-13,34.57,64.09,15.68,42.88,37.39,1.68,4.79,2.16,92.0,Satisfactory,2015,12,0,39.23666666666667,72.19666666666667,99.0,93.33333333333333,6
Bengaluru,2015-12-14,52.06,56.71,13.51,27.66,21.45,1.33,4.38,1.87,85.0,Satisfactory,2015,12,0,45.606666666666676,64.74333333333335,92.0,92.0,0
Bengaluru,2015-12-15,39.67,100.76,5.93,22.28,13.92,1.44,2.72,1.83,83.0,Satisfactory,2015,12,0,42.10000000000001,73.85333333333334,85.0,86.66666666666667,1
Bengaluru,2015-12-16,50.47,56.41,4.71,37.1,20.85,1.93,3.65,6.68,92.0,Satisfactory,2015,12,0,47.400000000000006,71.29333333333334,83.0,86.66666666666667,2
Bengaluru,2015-12-17,41.04,62.41,10.15,40.72,26.28,1.55,5.21,17.03,95.0,Satisfactory,2015,12,0,43.72666666666667,73.19333333333334,92.0,90.0,3
Bengaluru,2015-12-18,56.62,85.88,24.29,57.36,45.46,2.67,6.99,17.28,103.0,Moderate,2015,12,0,49.37666666666667,68.23333333333333,95.0,96.66666666666667,4
Bengaluru,2015-12-19,42.57,78.99,20.49,49.4,39.15,2.08,5.34,17.37,105.0,Moderate,2015,12,0,46.74333333333334,75.76,103.0,101.0,5
Bengaluru,2015-12-20,60.44,65.74,17.24,43.97,33.82,1.44,5.29,20.05,97.0,Satisfactory,2015,12,0,53.21000000000001,76.87,105.0,101.66666666666667,6
Bengaluru,2015-12-21,48.4,72.52,18.51,53.53,39.72,1.18,5.5,21.95,102.0,Moderate,2015,12,0,50.470000000000006,72.41666666666667,97.0,101.33333333333333,0
Bengaluru,2015-12-22,49.54,84.48,22.95,65.66,49.45,1.32,5.61,20.0,104.0,Moderate,2015,12,0,52.793333333333344,74.24666666666667,102.0,101.0,1
Bengaluru,2015-12-23,49.42,74.68,20.35,55.38,42.2,1.62,5.47,24.06,96.0,Satisfactory,2015,12,0,49.120000000000005,77.22666666666667,104.0,100.66666666666667,2
Bengaluru,2015-12-24,61.58,81.49,20.86,56.16,42.26,1.29,5.38,36.04,114.0,Moderate,2015,12,0,53.51333333333334,80.21666666666668,96.0,104.66666666666667,3
Bengaluru,2015-12-25,68.48,81.97,17.96,51.22,37.33,1.25,5.66,40.78,110.0,Moderate,2015,12,0,59.826666666666675,79.38000000000001,114.0,106.66666666666667,4
Bengaluru,2015-12-26,57.15,63.84,15.88,42.79,31.61,1.2,5.44,41.39,109.0,Moderate,2015,12,0,62.403333333333336,75.76666666666667,110.0,111.0,5
Bengaluru,2015-12-27,76.35,76.37,16.45,42.69,31.61,1.54,5.71,59.62,115.0,Moderate,2015,12,0,67.32666666666667,74.06,109.0,111.33333333333333,6
Bengaluru,2015-12-28,85.66,83.91,22.68,56.3,42.44,1.77,6.01,59.5,149.0,Moderate,2015,12,0,73.05333333333333,74.70666666666669,115.0,124.33333333333333,0
Bengaluru,2015-12-29,49.06,73.13,20.76,54.12,40.51,1.58,6.39,31.55,122.0,Moderate,2015,12,0,70.35666666666667,77.80333333333334,149.0,128.66666666666666,1
Bengaluru,2015-12-30,48.16,74.0,22.45,59.75,44.59,0.85,6.94,31.0,91.0,Satisfactory,2015,12,0,60.96000000000001,77.01333333333334,122.0,120.66666666666667,2
Bengaluru,2015-12-31,71.06,74.39,20.87,61.97,44.85,1.49,7.22,36.94,131.0,Moderate,2015,12,0,56.09333333333334,73.84000000000002,91.0,114.66666666666667,3
Bengaluru,2016-01-01,56.4,95.08,13.8,51.73,34.31,0.69,7.44,55.96,101.0,Moderate,2016,1,0,58.54000000000001,81.15666666666668,131.0,107.66666666666667,4
Bengaluru,2016-01-02,53.69,93.92,26.49,73.09,54.77,0.76,8.67,34.06,92.0,Satisfactory,2016,1,0,60.38333333333335,87.79666666666668,101.0,108.0,5
Bengaluru,2016-01-03,62.35,99.34,24.56,77.77,55.6,0.96,9.1,47.62,108.0,Moderate,2016,1,0,57.48000000000001,96.11333333333334,92.0,100.33333333333333,6
Bengaluru,2016-01-04,64.96,104.62,18.56,77.07,50.81,0.89,8.87,50.62,109.0,Moderate,2016,1,0,60.333333333333336,99.29333333333335,108.0,103.0,0
Bengaluru,2016-01-05,70.15,105.12,23.56,79.43,56.05,0.85,9.41,36.94,114.0,Moderate,2016,1,0,65.82000000000001,103.02666666666669,109.0,110.33333333333333,1
Bengaluru,2016-01-06,68.22,91.74,29.68,68.5,55.38,0.93,14.23,45.98,121.0,Moderate,2016,1,0,67.77666666666669,100.49333333333334,114.0,114.66666666666667,2
Bengaluru,2016-01-07,68.74,74.3,42.37,53.25,58.6,0.79,23.65,23.19,116.0,Moderate,2016,1,0,69.03666666666668,90.38666666666667,121.0,117.0,3
Bengaluru,2016-01-08,67.9,62.77,46.57,51.09,60.65,0.66,14.17,8.59,117.0,Moderate,2016,1,0,68.28666666666668,76.27000000000001,116.0,118.0,4
Bengaluru,2016-01-09,79.8,74.11,57.18,64.04,86.73,0.79,14.65,10.66,143.0,Moderate,2016,1,0,72.14666666666669,70.39333333333335,117.0,125.33333333333333,5
Bengaluru,2016-01-10,76.18,63.19,38.5,46.46,52.1,0.8,15.02,14.39,168.0,Moderate,2016,1,0,74.62666666666668,66.69000000000001,143.0,142.66666666666666,6
Bengaluru,2016-01-11,61.48,53.24,23.76,39.43,62.48,0.78,11.53,19.51,122.0,Moderate,2016,1,0,72.48666666666668,63.51333333333334,168.0,144.33333333333334,0
Bengaluru,2016-01-12,73.5,53.24,9.37,39.55,27.55,1.3,4.65,21.45,122.0,Moderate,2016,1,0,70.38666666666667,56.55666666666667,122.0,137.33333333333334,1
Bengaluru,2016-01-13,70.78,160.0,11.43,55.91,37.72,1.02,10.59,24.48,146.0,Moderate,2016,1,0,68.58666666666667,88.82666666666667,122.0,130.0,2
Bengaluru,2016-01-14,75.01,172.02,16.92,70.58,49.75,0.84,13.99,22.94,152.0,Moderate,2016,1,0,73.09666666666668,128.42,146.0,140.0,3
Bengaluru,2016-01-15,42.84,160.87,11.69,50.76,34.73,0.78,17.8,25.71,119.0,Moderate,2016,1,0,62.87666666666669,164.29666666666665,152.0,139.0,4
Bengaluru,2016-01-16,77.23,235.32,35.73,83.2,94.37,1.02,15.22,22.72,130.0,Moderate,2016,1,0,65.02666666666669,189.40333333333334,119.0,133.66666666666666,5
Bengaluru,2016-01-17,68.98,149.82,86.51,110.24,147.06,0.78,14.5,17.73,253.0,Poor,2016,1,0,63.01666666666668,182.00333333333333,130.0,167.33333333333334,6
Bengaluru,2016-01-18,73.89,133.08,95.19,77.38,110.35,0.97,18.94,20.92,219.0,Poor,2016,1,0,73.36666666666667,172.74,253.0,200.66666666666666,0
Bengaluru,2016-01-19,75.45,113.92,44.25,72.62,71.08,0.98,24.0,23.09,146.0,Moderate,2016,1,0,72.77333333333334,132.27333333333334,219.0,206.0,1
Bengaluru,2016-01-20,78.07,122.54,43.53,45.06,55.6,0.97,24.02,17.64,170.0,Moderate,2016,1,0,75.80333333333334,123.18,146.0,178.33333333333334,2
Bengaluru,2016-01-21,53.45,62.27,44.68,34.63,50.76,0.93,18.54,20.57,117.0,Moderate,2016,1,0,68.99000000000001,99.57666666666667,170.0,144.33333333333334,3
Bengaluru,2016-01-22,63.58,150.78,48.29,41.69,57.18,1.15,13.94,22.0,113.0,Moderate,2016,1,0,65.03333333333335,111.86333333333334,117.0,133.33333333333334,4
Bengaluru,2016-01-23,57.91,133.63,33.73,29.72,40.25,1.08,11.77,11.02,146.0,Moderate,2016,1,0,58.31333333333334,115.56,113.0,125.33333333333333,5
Bengaluru,2016-01-24,41.36,92.58,24.11,35.97,35.05,0.99,5.66,15.4,102.0,Moderate,2016,1,0,54.28333333333334,125.66333333333334,146.0,120.33333333333333,6
Bengaluru,2016-01-25,51.7,121.42,15.35,51.13,35.03,1.23,7.78,18.12,98.0,Satisfactory,2016,1,0,50.323333333333345,115.87666666666667,102.0,115.33333333333333,0
Bengaluru,2016-01-26,54.34,108.47,7.72,45.69,28.2,1.04,8.68,26.95,104.0,Moderate,2016,1,0,49.13333333333335,107.49000000000001,98.0,101.33333333333333,1
Bengaluru,2016-01-27,54.33,76.37,14.67,41.42,32.76,1.05,8.73,17.6,91.0,Satisfactory,2016,1,0,53.45666666666668,102.08666666666666,104.0,97.66666666666667,2
Bengaluru,2016-01-28,84.84,50.03,20.32,36.42,34.42,1.16,2.96,17.21,118.0,Moderate,2016,1,0,64.50333333333334,78.29,91.0,104.33333333333333,3
Bengaluru,2016-01-29,87.02,83.23,7.3,36.39,23.82,1.12,3.02,26.32,175.0,Moderate,2016,1,0,75.39666666666668,69.87666666666667,118.0,128.0,4
Bengaluru,2016-01-30,71.42,130.22,8.62,37.09,25.13,1.21,4.28,23.31,149.0,Moderate,2016,1,0,81.09333333333335,87.82666666666667,175.0,147.33333333333334,5
Bengaluru,2016-01-31,119.16,218.27,15.82,48.59,36.49,1.32,6.07,23.3,183.0,Moderate,2016,1,0,92.53333333333335,143.90666666666667,149.0,169.0,6
Bengaluru,2016-02-01,84.45,158.01,15.81,55.88,40.35,1.85,6.34,17.17,184.0,Moderate,2016,2,0,91.67666666666668,168.83333333333334,183.0,172.0,0
